px	py	pz	vx	vy	vz	m	r	g	b
-1836.993490653433	-3812.0563327757054	-123.8175280920745	-42.123035961881214	32.620318546111456	13.021276877532971	5.290743327066438e-05	0	0	0
6927.676702920905	-907.2131548845636	-1411.860230415797	-8.29737025665646	-30.172966412392388	-3.1026732173559717	0.0007011442199666534	199	179	255
526.8275673595779	-4816.610088956071	-233.41910657515885	-46.47452174160432	9.586500876957887	11.24840845367223	5.572798570098446e-05	199	179	255
6492.7187101484615	-1694.188348141625	-2180.532179165194	-12.318389093799237	-29.241952659097805	3.2261473339759443	0.0009117278483416326	84	65	138
-1402.9446149857342	-4094.2082963138455	-113.60514098844132	-43.523677902407705	30.226674516921168	10.439016641611905	0.0007020825668844965	109	114	117
-1283.7025954217122	3977.3080638270753	895.071065282967	42.14030373029425	32.536186188491	-11.752824375653866	0.0005073897650851571	84	65	138
4702.194334431403	3932.723642263616	-1201.5567549098375	27.889623835607214	-22.925656656821666	-9.225340445066305	0.000441503923281175	199	179	255
1221.0043762298285	-4886.995251201694	-910.414065765883	-45.349045605917674	0.8101528998641693	9.066090195158862	0.00013067263041326242	109	114	117
-2294.868499529915	-3000.158372644075	537.9148855925238	-34.2515642827633	46.26689968832736	16.655136472502512	0.0002909993895646631	0	0	0
6385.407370261225	1845.3968115275495	-2047.802736293538	11.362668107808098	-29.79722820405562	-7.311519181043299	0.0008689591050208963	199	179	255
-2212.413247556147	3112.8775847324905	1194.1597762580318	37.886624740359245	43.22762154792292	-4.516292298734805	0.0009044528115624939	0	0	0
6014.748741211784	-2174.9467280938943	-1965.1817526602108	-14.310219999255914	-30.789613741637027	2.7846675813503277	7.477083705310678e-07	109	114	117
-3563.686670953409	-172.644234755939	839.676592316852	-1.3813523795608167	61.30658859676722	6.58305831553983	0.0005941363914775513	0	0	0
-3134.882997351639	1162.450036425825	1071.3510749197328	13.797675030389776	62.163221343466546	-4.17823948218158	0.0007193006090251136	199	179	255
-3193.7739236918233	962.4819989820207	1185.673786913787	15.727255497053063	61.21417188537488	5.421719215928608	0.0006187469824576063	84	65	138
1684.3148990324787	4809.906903066863	333.1606264630072	45.62680349099723	1.0532009167292755	-8.179824743128666	8.167976486635397e-05	0	0	0
-2638.6747865492866	2644.939124458381	852.0952119408136	31.642113588517088	50.02618247621423	-5.596207406732095	0.00021772489879890225	199	179	255
-2498.087898073888	2883.6421481559473	994.287578919233	35.11396644755538	46.48186776043201	-3.549331511055822	0.00025034026738138607	199	179	255
6314.830442294839	2407.8971043129804	-1206.4353144341685	14.679440214649738	-28.235993502258502	-8.752709134639607	0.0008317246313050896	109	114	117
676.9381117773662	-4892.596436441235	-359.1216984152806	-44.90637705555691	7.168082328048298	14.756697324922964	0.00046319943630892055	199	179	255
-3340.404556061534	1801.676506161353	708.5852400465897	21.45589926422708	55.04315685646459	-1.9832711299714634	0.0004868282119412369	84	65	138
2743.946954536542	-4675.18811640891	-1160.482730891083	-40.83539681739791	-10.17520984279015	8.12016588982606	0.0009348930465545085	84	65	138
3718.854669825737	-4457.577262267734	-1067.417703584225	-35.91471636143521	-15.757608190524405	8.757783172300016	0.0006370858888547155	0	0	0
1234.1932297837463	4914.872657101771	-3.183227994572576	44.848160696414126	6.346942957542888	-12.756671357985983	0.0008986677015526637	0	0	0
-2045.8812365876106	-3224.911716417633	584.552710256426	-37.07882640383498	43.55296557672462	15.479639949446371	0.000456508855341533	0	0	0
-3360.448533094282	661.0093405517804	845.6764654257224	11.136056570959441	62.1094258807061	7.31378146171395	0.00014943625851829425	0	0	0
4223.98122818196	-4316.377587550619	-1276.0105855570469	-31.695580269527916	-18.343544890997183	9.299149648792168	0.0009299355940740857	84	65	138
644.6710972580639	4930.968465803197	578.1161214807069	44.6806512597977	12.41089885871657	-9.996846698490536	0.0004587051156675383	109	114	117
-1532.308865860556	-3785.0207531992687	395.9163704681779	-42.19031387175732	34.14657080480079	15.38288132522077	0.00018163142187882188	0	0	0
-2708.5459125027137	-2615.801176842815	557.6675210671408	-30.350791101890856	48.89828075751007	16.83617590860514	0.00030239574030392223	109	114	117
-859.3822511800898	4212.631980131412	635.2139104183094	46.783922684722896	25.678766734089937	-6.597282786191425	5.080258968894224e-05	199	179	255
3531.717500247037	4833.445824114964	-253.60536228916408	35.32866612115178	-11.785019673875187	-12.285788909184218	0.00046830059145638517	199	179	255
-2522.7271047320482	-3188.353448692105	231.46007416359967	-35.01215588779988	43.27257517297273	10.585273807645203	0.0008531281719102366	0	0	0
-547.6487244866253	-4521.872849366762	-403.025322123549	-45.077381581989755	20.414594969123247	14.029813894139824	0.0009335804560066893	199	179	255
-1670.0399277998445	3697.468327767127	632.9894915840755	42.57123137561595	36.482010443678185	-4.891056864917144	0.0009326022075036436	109	114	117
-2465.00415371486	-3149.3069777244023	652.6867310068261	-34.039509522960955	43.69166140141996	13.109012948494298	0.00012523002562874678	109	114	117
-2691.995735242474	2418.7223524623296	674.398066755497	32.627772746090514	52.280123503996954	-1.6773700819268187	0.000382053882511057	199	179	255
-912.7623585565876	-4356.193597017537	-57.16147832578815	-44.921211107079856	24.01123825812627	13.54350493653222	2.822875965070638e-05	0	0	0
1263.3329598732075	5053.995272648241	-128.03480726035883	43.39458257625842	5.600565729445933	-12.957320162686498	0.0008551653449714728	109	114	117
4830.636818599888	-3921.9579688430927	-1431.66623718016	-29.738597830957993	-21.249342546739292	2.596705819419761	0.0003587557620212738	109	114	117
-1333.8723456402863	4115.619205096178	369.20020455851613	42.80121190125869	31.761891420061236	-8.84630918364462	0.0006311170278922348	84	65	138
-2568.579083899658	2775.8240960911708	756.9766661322938	32.94178463985961	48.769460084411236	-7.609447268693614	0.0007148984380772886	0	0	0
6399.175535683295	2110.580231228547	-1539.7002738485357	13.97223664546059	-28.884214580517042	-7.488842939530798	0.0004298446697431554	84	65	138
4871.821055287178	3739.9111414844765	-1110.378954083993	27.73780550093189	-23.4659314789073	-8.87502705738808	0.000306442336550243	199	179	255
-3552.541654646694	-133.74478234277476	640.6778242642395	-0.13204339754276634	62.215309229912776	3.836202208093748	0.0009622129101159447	199	179	255
-547.7604145308569	4525.526407287008	424.0008567469665	45.98346704296272	21.657504167054373	-7.730464625648995	0.0009644882250238543	84	65	138
2530.760210747354	-4917.391416010375	-1423.175964707526	-38.952741978713334	-8.676947102964137	11.703942835499626	0.00028943636803002194	0	0	0
6866.158373199745	854.9345822200075	-1315.9025912852992	5.027250409639009	-31.532230535252953	-1.9037662459888598	0.0004796250967444581	109	114	117
-2914.861212522328	2329.6901691631033	823.3357166808848	28.371293729230175	52.50127075630014	1.30302839571376	0.0009728441586600225	199	179	255
-2205.438121388036	3446.120002830284	639.300339834494	37.42358374487538	40.31488288845774	-9.952012758194895	4.868407655503221e-06	0	0	0
6694.919581916787	1530.7101147994636	-1854.4473830934655	7.072822888800775	-29.919403124845662	-6.790348394627289	0.0004126782483791493	0	0	0
4418.333208057458	4060.2950424068686	-1209.9638232766345	30.531983761929393	-20.005974766411548	-11.212094380191823	0.00010045754968096843	199	179	255
-3138.464224119321	1569.2309889430776	1126.7457525323312	20.592475036692885	57.82427006764901	3.333122289090912	0.0005091579655626026	199	179	255
-3476.4347534674175	64.54581388266557	1033.8397639523484	1.7554310663264812	62.07393037328244	4.391136189954185	2.4669954540487143e-05	0	0	0
-2895.8778506825865	2285.095424720699	851.1850176420772	30.23862362617866	52.10329857858598	0.8646193235073866	0.00040689843139062786	109	114	117
-3282.6715242943847	-917.0699008302333	634.6151243140673	-13.078724181296794	62.848269004280006	5.398270986696844	0.00022069907478533513	84	65	138
-2885.9172827118164	-2000.5299454122219	960.8236405721725	-23.748169419192095	56.415659926488296	10.696280635272272	0.0005333083624587408	199	179	255
6757.902845971683	710.280786444227	-2160.8690659448416	3.6559815369589113	-31.002683156005894	-2.1670041187516205	0.0009959936491006998	84	65	138
-3465.3463679080483	595.5299433639389	1020.0908022453345	7.916448154174953	61.240704366388755	3.1266712300530215	0.0008005361051267477	0	0	0
6400.7524343496125	-911.1961800084566	-2363.2470874532532	-7.609976518208899	-32.107224953321115	1.4856045416517356	0.0008456420916244214	84	65	138
-3538.86745105949	-632.2513260126019	684.7113704419211	-7.403006640174443	60.64448476931411	8.496184756924944	0.0006352649873590809	109	114	117
-2008.224314211221	-3762.40632940716	317.8088779004085	-40.11690845045015	35.8887418395464	7.74803466844213	4.155984827225856e-05	0	0	0
-1683.1081120912672	3832.4132684812257	881.1099089270265	40.1711195003532	35.16286717725757	-10.782735985049664	0.00020679767604414416	109	114	117
596.4862176675911	-4882.588160823638	-789.3079986652754	-45.225128284046875	7.923434482015536	12.619958481992292	0.0009250645564470548	0	0	0
292.0763001643925	-4847.888930182866	-420.1979616368617	-43.776041464902434	13.127809344327444	16.71096811200898	0.00036611311792875123	109	114	117
-3314.0896062445468	-562.4640626459957	862.0257907523487	-5.469149454292785	63.18634006198157	11.199490235420255	0.00010363672648079559	0	0	0
6592.654418643751	-359.24558608700147	-1809.8991075900651	-4.81054322549977	-32.56710400964522	-2.8572556207246724	0.0007024053658662019	109	114	117
4309.052847271986	4260.203892933869	-430.08032367788337	31.73262546603681	-18.81879169165297	-11.123072058879163	0.00029945772393425465	0	0	0
6838.600401775547	648.2023703735521	-2316.712280621744	3.3541274120911324	-30.2941452797874	-4.3124191681065485	0.0002688569129041717	109	114	117
801.9056495230651	-4891.668649216191	-770.0930670359202	-44.960871734640115	4.043784538929337	13.680361533486296	0.0009979774555582603	0	0	0
2115.467101067781	-4804.786142317322	-763.6810545081664	-42.69298737030377	-3.6632898128078626	13.100945879067826	0.0008581389250266544	109	114	117
4075.540991548594	4657.92187550011	-748.5507251709474	33.25495415953164	-15.680953684381013	-7.792144486746023	0.00040793781836784103	199	179	255
-420.8178468393905	4575.620795813386	285.80799109369764	44.73947229690327	20.359205483067253	-14.371903277409052	0.000980261207816499	84	65	138
6415.642647317825	777.7485391938249	-2140.9545949837916	4.621244084662079	-32.78450256726274	-2.9818656632408316	0.0006501132234192136	0	0	0
-1224.117549276377	4202.333847317479	675.7806090241411	43.77296850192506	28.390228282404593	-8.068641071773895	0.0007420224518797602	109	114	117
1081.0301966739517	-4804.6752312813605	-405.0176922494403	-46.22757074137987	4.293118190321247	11.576652916757798	3.151304308221158e-05	199	179	255
-3283.339383001737	-326.40084884442655	963.046991393042	-3.2821796035396766	64.58418096171084	3.889084190922067	0.00012160525934805712	0	0	0
-2513.179324941189	2957.6079762173795	908.9059211362373	34.38674863615446	46.45292562753661	-0.6303848230881909	0.0006330851264962384	0	0	0
-2434.8911938795272	2965.613918432973	770.6367698785219	36.72273336280127	45.38020447876884	-4.471087950481491	18000.0	0	0	0
6946.164454209481	-87.60672802843914	-1890.3617547441902	-0.455414895819184	-30.902815667330486	-0.7920987404433506	0.0006237437260875957	84	65	138
-1103.208181744264	4045.386013861126	873.709492800228	45.050678151686036	29.96618258765712	-7.246377091381134	0.0001340248943189918	109	114	117
-2488.0975652167117	-3100.7045177484742	433.0788767112062	-33.57838230502858	44.13007445623148	15.141294948073302	18000.0	109	114	117
6801.440835011995	-803.1508239519676	-1268.2496226733485	-6.241586979122254	-31.798693355543037	0.21174804030620759	0.0008441858958240817	0	0	0
3509.98835349759	-4444.516838363414	-1447.3352793243134	-36.75663525852963	-15.145830004645694	7.977352134095381	0.0001393023387079143	0	0	0
6594.485176658914	1727.1272469271928	-1646.9021124129279	8.696183149388135	-29.98073166471652	-6.737946438367521	0.0005202319605040254	0	0	0
4924.816462040745	-4001.0185912000225	-1112.3519126236104	-28.824161709170188	-20.895015457010015	4.917764236198653	3.711331996230227e-05	199	179	255
1382.0275307467452	-4890.543471706114	-427.13068007507076	-44.93953671260251	1.7907196305183548	12.322379464238264	8.066976739117737e-05	0	0	0
895.9080993590001	-4947.2916790128575	-211.71396423443014	-45.804670151469296	7.7470650216435475	9.140511240869829	0.0006723482676428648	84	65	138
-3354.950888697823	786.7942670748787	924.448912819991	11.989947283319204	61.49482388564938	7.271482775995595	0.0006891814104275167	109	114	117
-3167.5998810737565	2003.4382983246114	658.0554669891371	23.198640424447596	55.1339370490627	-4.312905634570943	0.0003414694066084424	84	65	138
-1690.9953265510771	3830.916969504909	955.4458785824811	41.54941640943635	35.131205330969365	-1.4946495458546272	0.00021560976524304478	0	0	0
5769.614955674545	2810.9565836215697	-1647.9072298569704	17.664700064484908	-28.378107293482913	-9.188067763172842	0.000813710270757308	199	179	255
512.6299839955387	4901.779728916304	305.45477189911196	45.26652234382461	11.945537012236244	-11.005754407281687	0.00021710322946989037	0	0	0
256.3412568935835	4743.913677406863	69.05210889597086	47.229501040161985	13.30704012760757	-8.260973585285464	0.0005420270696663797	0	0	0
-3495.0565593822353	156.57541968877095	769.0972364997325	2.7881527631800074	62.23152249950461	7.094580873445345	0.0009682088408629055	0	0	0
63.63834418691263	-4539.2778531760305	-788.31936807343	-47.60775468186279	14.757042404717179	11.857092627312019	0.0001478524378623838	0	0	0
-3293.6341247626733	692.2849813662747	1170.716142457015	10.699286674130692	62.130498318419306	1.19307111048999	0.0009408762674947089	0	0	0
5867.988763574869	3132.8091286411964	-1583.642428614374	18.14342210738027	-26.210586674847868	-9.257225332141818	0.00018289305306866865	109	114	117
6545.016612652691	-1471.1227656545198	-1939.058932036799	-11.386761453536637	-30.461830049307736	-0.5830320751139928	0.0005674432080232296	84	65	138
5787.001739193379	-2565.095692427033	-2038.2244004078975	-18.33147080386418	-28.988222885906833	0.7845476198559209	0.0003770077119587446	199	179	255
1217.7410506130043	-4819.814777969931	-1164.8991488151219	-44.34791574189271	0.9789051184582731	13.810175289579137	0.0009649286015018259	0	0	0
6608.957970789677	-429.9390433931884	-1986.4034563559278	-3.0533019549155864	-32.346815964379246	-0.30796074147915187	0.0002735420290019369	199	179	255
-3188.084572414263	-1094.056841612243	502.6676679290549	-14.74517761127698	62.75752288691949	10.06651035850157	0.0003996580020857537	109	114	117
6951.144596430618	-833.6194499021105	-1452.7928328724133	-8.533255225677365	-29.873494717251248	-3.661233690918282	0.0009828601178554204	84	65	138
5455.3673907955235	3453.6185031163304	-1606.3229464431383	21.82091731207029	-25.03358946795097	-9.188696364104635	0.0005364703911884732	0	0	0
-2534.8608726904035	2525.3852883651416	1048.2648110612602	31.073459053060766	52.23845348472442	-4.58981317771886	0.0005026301156212535	109	114	117
607.9659596216634	4951.535374914787	206.09871987392833	45.34333830486127	9.983368060198002	-10.015225733052107	0.0002577784882039913	109	114	117
1448.5139062639096	5137.501241016836	264.46076344159644	42.46542793676662	3.737077805241763	-13.094242468938063	0.0007013635603104415	84	65	138
3866.4254599761343	4431.324128982232	-935.7385744382004	33.63194234853132	-16.85725731138189	-12.359549788325241	1.4372951777777648e-05	0	0	0
-2817.5114019722214	-2640.7628436409855	250.2754118750875	-30.939781188156957	49.347063692627316	10.216142666335214	4.951262970229353e-05	84	65	138
1106.5422475370633	-4822.2570417501	-584.5215742472726	-45.95118251882815	5.867905074184254	11.823547732675591	0.0005993585871358027	84	65	138
-3327.3417278972843	-1698.288053453287	746.332126683451	-19.055608354415018	56.019721831044386	8.739702018991338	0.0003416745738184541	199	179	255
3771.0258872768636	4427.470944541677	-533.2430060137665	35.46919810362063	-17.01246496646997	-8.842075848825075	0.0009533163722009604	199	179	255
2021.943556969739	-4833.962151041038	-1120.3127485879922	-42.49271547893694	-3.3617157946170515	12.44955761537069	0.0009031906907227857	84	65	138
-2274.170907407004	-3095.4561183847363	309.3777127333847	-37.66426845186568	44.23602388312533	12.86638456677694	0.0007137062586767073	199	179	255
-2549.1741462827135	2565.196640415365	908.9401008258682	33.898956566000145	50.348740165268794	-4.414215089014275	0.0008181455811278013	109	114	117
-1957.6335343887272	-3761.9236397682494	257.4443634468266	-40.0040827135367	35.334736244108676	11.951842251526557	0.0006673318496676934	84	65	138
-370.1037303371561	4689.098053461479	578.4654129266372	44.93800182229457	18.801393098447857	-10.477126795141137	0.0001255821027101607	0	0	0
-2176.69496365803	2978.4595293518123	1119.1029062714006	36.079041871715944	46.773643858228716	-5.637798822358828	0.0007655433696892027	0	0	0
5337.47379942561	-3280.23102306245	-1524.3249047998947	-24.324949741536354	-26.294868245060695	0.004155471853378617	0.00021019196871884638	109	114	117
-1331.0574140808098	4133.049555971864	399.0949698913582	42.132881128572215	30.92450665284514	-12.419322750769249	0.00032344285510019677	0	0	0
-3272.43353457725	892.5178721109869	1183.0736694158295	12.849870457293651	61.44718373871246	-1.8837424808786158	0.0008192342121024202	0	0	0
4462.576074391301	-4128.745854726775	-1766.5232496085982	-30.789981556184397	-19.7237961555175	4.255199157978608	0.0005365256083934482	84	65	138
-1294.184703358026	-4247.700944232565	-71.51291439652448	-43.40384984708669	27.501034302163944	12.048881603435317	0.0008599407141834093	109	114	117
6015.3387134951445	2758.3641363271345	-1812.7550507415815	17.54031635130617	-27.08606755597128	-7.1717388426989395	0.00021303531984326421	84	65	138
3207.5368976905556	4845.038152133509	-663.8719561229909	36.945510117774695	-11.302932340038383	-11.296600691924185	0.0006077784386068871	109	114	117
7092.726784157463	-37.22875257885306	-1790.0379516795742	0.3624122806479259	-30.259378773961007	-1.532259005719994	8.379097254826162e-05	84	65	138
-2755.7969475834207	-2799.769573183765	744.4786805488758	-30.51585054688498	47.67614900097664	10.732241913988325	0.0006430609935400296	84	65	138
-3266.992751715611	1336.6117678234577	1131.5529414327652	18.41378389194475	58.300522288422485	-0.32658778737017846	0.0007625340377755348	199	179	255
3563.052469354962	4893.5860894509215	-311.9751944440736	35.65298539977402	-12.515206562634647	-9.229302049616756	0.0005849308939787217	0	0	0
6255.090536476675	-1540.7972060134498	-2177.267292797904	-11.441414676081187	-31.46906504032161	1.0819574210246141	0.00026623150149881027	109	114	117
-3164.756539115059	-902.4754468583471	920.5179079979068	-13.380479132525753	63.53908911636703	4.402268151350411	3.134266885886673e-05	0	0	0
-73.68888535374239	4782.10752089572	528.3301607150963	44.13344625733649	17.11628544948621	-12.779873883293826	0.00011944888396428579	199	179	255
-3293.0843858698613	-106.11083349533936	703.5399730997498	-1.4245834752859043	65.7307183165804	2.9241325527002613	0.0006223029790740262	109	114	117
-1379.750315149427	-3745.8378953558813	190.94737817481183	-43.615365068687865	33.92880066820231	16.983307626055065	0.0009344202168425138	199	179	255
5716.25168583298	3483.8034175322264	-1040.7485565051934	22.75303128750954	-24.12834224684569	-6.489274219587452	0.00020653440397200643	0	0	0
-594.8372345862961	4369.009163004062	405.809156429165	45.14593159190437	24.414840633721408	-13.711271679369556	0.0007350261491050988	84	65	138
1932.078526812122	-4856.7232730795895	-944.9771178787546	-43.750929957565326	-3.0754643455256367	8.166801001663961	0.0008664510632490416	199	179	255
-3173.153555318738	987.3752088739108	982.691587734275	15.060935056012665	62.570107412087815	0.6498740904247506	0.0005208821784475111	199	179	255
-3191.4967236635503	-966.7472355532292	959.7285353090851	-10.141011777272	62.475207492128035	11.52625752016814	0.0006692657958436577	84	65	138
-3185.3504809873125	1348.6324495102144	597.8353415798837	17.83784132181299	61.192144841166915	-2.1993490381420395	0.0008150153166761482	0	0	0
6349.916170764058	1713.2506755589204	-1584.741315850651	10.933866849513834	-31.255481922120886	-6.366721766133857	0.00026067515774059357	199	179	255
2752.40499491357	4928.656464419749	-451.417234641539	39.1958499297662	-8.51424218746378	-11.80625519271974	0.00029689567426804297	0	0	0
-3568.415483020675	1018.1435492416582	905.2927363463837	13.513182406516021	57.64086450257228	7.280119039073411	6.275166284561672e-07	84	65	138
1080.6593041652593	5029.736495482224	79.74206313249078	44.41877061954491	6.131500315484901	-10.902150671149641	0.0009630941308978024	109	114	117
6217.414254925183	1941.9237261311953	-2032.925747157327	11.986013691717082	-29.88637995156577	-8.003293257517296	0.0009175448945963449	199	179	255
3141.798738258253	-4768.372424872978	-1061.9714868754334	-37.491406670475854	-11.52685829624648	11.429096552301532	0.0007645682637594303	0	0	0
6719.520931782577	-1256.242628431156	-1342.7366986718575	-7.748864601158236	-31.280002803310502	-0.018839415417695318	7.907602097664811e-05	84	65	138
1201.390278257562	-4911.782336108325	-1029.5472504489176	-44.72479933972316	2.367628620761198	9.928897123211867	0.00044750288969950814	84	65	138
3134.565617693198	-4920.49016144938	-950.7769562215198	-37.75747465280823	-9.83552859347473	8.717435851676589	0.00010189175397155283	199	179	255
-9.343675100724084	4704.073579924004	429.0946509677933	46.24235155003729	17.831057471259903	-7.1337209236133585	1.59202672627986e-05	109	114	117
6775.7019928361415	-1209.3491161924353	-1917.2654612662693	-9.433141532290124	-29.938972805047744	1.378602277044982	0.0006161829652125973	199	179	255
1811.9301719705024	4953.99934381156	65.28966892616535	43.492832013385495	0.7250211776449769	-11.917054765740223	0.0009608294170801884	0	0	0
6357.656400461719	-1363.5653835849316	-1989.3323039900552	-11.069237218860769	-31.529159488074466	1.4909304614356091	0.0009028680234321501	84	65	138
7021.610553536379	281.4081745368827	-1938.0223665566516	-0.3292765184797034	-30.225548267234945	-3.4146336674978617	0.0006967548149354044	109	114	117
-962.4181974113537	-4189.553991621003	-160.18303504800508	-45.97418811923281	26.78696857121681	10.813184644659996	9.66405841648714e-05	0	0	0
6600.866046180935	-340.1091567425899	-1450.1343263044594	-4.371142990854952	-32.91398466545472	-4.630660561535063	0.00027416403767230015	199	179	255
-3167.846704552181	-1290.8599289172766	825.3358733562096	-15.412785816026942	61.43079485116007	6.39115387568708	0.000320056726885291	84	65	138
-144.75081648907124	4533.3331571677545	403.0292618962202	46.064476859951554	19.87992563474818	-13.057845383331061	0.0007631500577455612	199	179	255
-3376.2381828947778	1046.6635166394938	1223.4637801498557	13.147255008160693	59.2190557784553	2.614217960645002	0.000802249179235114	109	114	117
-3052.9515774071238	-1861.2625119626505	685.1710946824497	-22.375080565571974	57.23398108715238	7.925776923351131	0.0003851061229899204	109	114	117
5635.374780766756	3298.303871718774	-1422.9819229500622	20.170734711166233	-25.019781734482013	-11.5368034224494	0.00041788399661760975	109	114	117
-2628.3806406396166	-2825.476887070029	304.1192787033416	-32.81714546107522	46.427447305214784	15.891983082471866	4.4509039276171335e-05	109	114	117
6619.830782389558	-1253.9573925413338	-2113.6816799910684	-7.288140749882813	-30.814034042309146	1.8262380605020117	0.000289136718418761	109	114	117
1707.1532583499913	5097.407403272934	185.53171257136182	42.11608662065506	1.9219278741320571	-13.401349510846563	0.00045128517717763996	199	179	255
1139.6763497689242	-5079.213829697563	-295.8320276290593	-44.14395477329343	3.0646573984800285	10.236370841726622	0.00011698304638525757	109	114	117
5752.175368441436	-3142.600177172836	-1305.217935996461	-24.07876745598343	-24.629444335549433	3.0855792466500884	0.00045326746075502136	109	114	117
6277.132812468534	-2359.781855039349	-1691.1942127711454	-16.554852335685293	-28.3962644841739	1.1035377828540553	0.0008531758122578004	84	65	138
6505.319263347015	-1561.0656340517935	-1993.890889753855	-11.258245855270328	-30.317239736838378	0.8682511006310774	0.0005813210197250534	109	114	117
-3198.6003373794997	-870.047320843925	725.5537268294873	-11.615655015185796	63.034466923992724	13.348718498609356	7.892985503841234e-05	84	65	138
6650.144121331306	-243.37717939941035	-1476.1611800410606	-4.160423602909741	-32.67678652011244	-3.9911740513131226	0.00019167131883027433	84	65	138
113.27467059450363	-4747.886333239979	-133.63635554708276	-45.03720582145532	14.849325037632713	15.089947303893268	0.0004745443501585563	84	65	138
2607.7960665751516	5095.760523029893	-105.13776931991129	38.74033274409481	-4.707369242730138	-13.980570563708735	0.0003614871498218121	199	179	255
-3213.566978134924	622.4171064612526	838.1817202231565	11.408473857540013	64.37280951656754	6.263812756528324	0.00035872701954609877	199	179	255
-704.6963676043345	-4323.185517407664	-157.8157557006075	-46.638535934607674	23.674539082013375	11.380172261364214	0.0005292674481435902	0	0	0
-35.10944756130928	4716.901437960965	297.90809669262563	44.46618780393762	17.062196133786944	-14.967609214478056	0.0005843959215894574	0	0	0
-2237.3593922028176	-3200.1394497097144	-9.810805667934915	-38.7388850581114	42.103311124338276	13.92496448088137	0.0007968615702761911	84	65	138
-1869.4071831677757	-3529.3028932416096	-70.47313003297978	-40.715713121130705	36.98800527668858	16.96201760167744	0.0003409665634624847	199	179	255
2920.735393839357	4924.218761913298	48.35875939181278	39.934721807529385	-6.807502702734875	-9.2939379015744	0.0008054662830405868	109	114	117
-3193.7078758076022	-1365.4541927406565	554.0719245536083	-17.24422671070974	60.93222136457897	7.75200484052078	0.0003386112291126325	0	0	0
354.4505596774422	-4978.527755841453	-123.39038917765046	-45.4280360659643	10.699239771430024	8.349266030183646	5.543298894123383e-05	199	179	255
-3381.7453190553965	-414.6129057646059	880.5868988140322	-4.668090547983643	62.405028431774234	11.90258832352109	0.0005541876510047911	109	114	117
6609.569311538565	639.0815561586983	-1496.3694317543586	3.525896221035255	-32.86986165680477	-3.309935334692109	0.0005879023248948146	109	114	117
6781.124614101668	663.343511053868	-1277.9996019194461	3.414249202440498	-32.24237769047381	-3.1472859438817413	0.0009345402456218601	199	179	255
-2473.6741977900574	3037.0347680740906	833.5549754408282	34.34712511298556	45.46258078791493	-8.268164881984411	0.0007260613260624744	0	0	0
6085.112124619116	-2694.521137369282	-1212.1943635754835	-19.712153824399152	-27.326505190307966	2.96990236350831	0.0009177726524944394	199	179	255
229.97268905384175	4898.117101835371	350.82077336555966	45.426728504851	15.04292071010417	-7.3039165569223075	0.0009083472102430095	0	0	0
-2249.224049862627	-3150.781221071656	653.7855845474345	-37.467214839356735	43.3949655689302	11.857602794889218	0.0006045741102582422	84	65	138
1191.0827828012825	4938.516530912589	-34.58367140196859	45.73411485034883	3.3595186647029824	-9.108034398643307	0.0005277620653364476	199	179	255
-1904.3412956088505	3666.9112564010948	565.3234400463224	40.61035342979043	37.81800664246704	-5.908992593647002	0.0005574409671635999	199	179	255
3665.50313296501	-4471.654076440417	-1037.3080858978492	-36.713955191982414	-13.888790235021448	9.751793810609014	0.000978330807677248	0	0	0
-718.3199635786698	-4431.005353897675	-423.59973043033756	-44.61320762709494	21.241192348018778	16.09056046392236	0.0007731676917469589	0	0	0
5313.780234683216	3796.291575961149	-1044.3592884857185	25.720919556858863	-21.912637040020204	-9.459562762883577	0.00010626590479239586	199	179	255
-3219.799802809807	1646.497293260224	1138.1071777297752	19.787774334320652	56.36341319105287	-5.477472978796424	0.0007784284067814	109	114	117
6820.747746835541	1248.3434933287292	-1618.4314438212687	8.004434563131271	-30.37021737957786	-2.9810927822922637	0.00017053804889822588	109	114	117
-3416.7204675736066	105.76239670343807	1093.1595996302729	2.6240936572490003	62.040372675055	8.195736806389466	0.00044735054900562574	109	114	117
-2128.675647059903	-3554.242671657097	530.275569480891	-38.781514772359856	38.46566412874008	9.859614416594548	0.0002104596721765343	84	65	138
4284.5700927444805	4434.074570106697	-942.7207903200564	32.328661991783854	-17.520968027383127	-7.283935970578317	0.0006895830655332298	84	65	138
-826.1108026814428	4339.56248420571	330.75268783587904	45.45209094559405	24.51704298922082	-11.896339154918255	0.0008773097361930355	0	0	0
-3083.4994997229005	1972.9950419990867	682.8045575974179	23.367016807611733	56.038109383955174	-5.024173019704655	0.00029036188536668095	84	65	138
5387.750927828654	-2883.340765873124	-2342.982013811145	-21.733041186395713	-27.236910244263385	3.977959307276153	8.201074120818762e-05	109	114	117
6840.610289468922	-321.2918828917514	-1900.947669467493	-2.186414303690347	-31.433176687113985	0.003518912297803501	0.0002984930980749633	199	179	255
6606.87813032854	2103.4924046222395	-983.7486032405086	12.920230506964653	-28.901331456984718	-6.8246594825358065	0.0006723618579321944	84	65	138
512.5321184768329	-4736.936348910229	-244.77738873354545	-46.96620674313408	10.94683832763858	11.346808518146585	0.00032876012755444996	84	65	138
-2510.01251084119	2733.3831952085548	844.3515764409251	34.308529445445075	48.84331413925248	-4.3626525189360095	0.0002781121675538034	109	114	117
